latitude,longitude,elevation_masl,farm_area_hectares,slope_degrees,shade_coverage_pct,variety,plant_density_per_ha,irrigation_type,plant_age_months,plant_height_cm,trunk_diameter_cm,number_of_branches,leaf_count,bbch_stage,monthly_temp_min_c,monthly_temp_max_c,monthly_temp_avg_c,monthly_rainfall_mm,monthly_relative_humidity_pct,monthly_solar_radiation_mj_m2,monthly_wind_speed_ms,monthly_gdd,monthly_vpd_kpa,soil_pH,soil_organic_matter_pct,soil_nitrogen_pct,soil_phosphorus_mg_per_100g,soil_potassium_mg_per_100g,soil_cec_meq_per_100g,soil_moisture_pct,soil_bulk_density_g_cm3,bean_screen_size,bean_moisture_pct,bean_defect_count_per_300g,bean_count_per_100g,quality_score,caffeine_content_pct,cherry_yield_kg,environmental_stress_index
14.969071,122.098146,213,1.8,16.7,24.5,Robusta S795,2028,Rainfed,80.3,215.2,12.0,30,800,5,24.4,33.7,29.3,33.6,58.7,443.0,2.9,579.52,1.68,5.67,4.44,0.206,2.9,41.8,27.0,18.4,1.24,14.8,10.0,0,316,98.0,1.89,17.91,0.206
14.901737,121.755721,776,0.78,8.9,23.6,Robusta S795,2041,Sprinkler,57.0,177.7,8.3,17,578,8,23.9,31.6,28.6,61.4,58.8,562.0,5.1,557.12,1.61,4.97,1.5,0.1,4.3,18.4,19.5,27.2,1.25,17.5,11.3,0,351,98.0,2.03,9.01,0.144
15.747645,121.864016,748,0.86,22.0,39.5,Robusta Liberica,2168,Rainfed,39.2,182.8,7.4,13,461,7,26.3,33.1,29.8,226.8,64.4,417.2,2.8,595.27,1.5,5.08,3.45,0.171,8.4,56.2,24.1,27.3,0.93,17.6,12.3,0,377,98.0,1.67,4.55,0.14
14.730825,122.361795,546,1.72,20.4,45.7,Robusta S795,1720,Rainfed,37.8,190.8,7.8,13,481,0,20.8,29.2,24.9,187.2,78.5,689.4,1.8,445.69,0.67,5.39,2.36,0.12,2.3,62.2,21.2,27.1,1.27,17.8,10.6,0,385,98.0,1.76,4.75,0.105
14.921328,121.907924,480,1.96,6.1,23.5,Robusta S795,2202,Sprinkler,31.1,152.7,5.8,9,340,6,23.3,32.3,27.4,186.2,76.7,590.5,4.7,523.26,0.85,4.74,2.96,0.139,10.2,46.1,21.9,16.1,0.9,16.1,10.3,0,324,98.0,1.58,1.36,0.02
14.837262,122.191321,333,1.68,15.8,28.0,Robusta S795,1911,Drip,63.4,216.3,10.6,23,762,1,24.4,32.1,27.6,261.7,79.8,554.2,3.2,527.5,0.74,5.05,1.5,0.1,12.3,37.7,14.0,20.3,1.14,17.2,10.3,0,353,98.0,2.46,12.6,0.03
15.877304,121.347328,428,2.28,6.1,49.2,Robusta Canephora,1620,Rainfed,36.7,176.2,7.1,11,436,3,22.9,32.2,27.2,541.6,87.2,306.1,5.3,517.5,0.46,4.69,2.14,0.114,4.6,48.5,17.4,13.6,1.28,16.0,11.6,0,356,98.0,1.64,4.26,0.01
15.565289,122.415716,566,1.73,18.8,30.9,Robusta Canephora,1990,Rainfed,63.5,200.2,9.8,21,705,2,23.7,31.8,27.7,241.6,92.3,462.9,6.3,530.81,0.28,4.93,2.16,0.117,10.3,22.1,18.6,22.2,1.26,18.1,11.0,0,392,98.0,1.96,11.29,0.035
14.958544,121.245372,207,2.67,16.6,37.1,Robusta S795,2193,Rainfed,20.5,138.2,5.4,6,275,2,26.0,32.5,29.3,300.4,70.2,507.1,4.2,578.04,1.21,4.58,2.1,0.1,2.7,82.2,16.9,28.3,1.08,17.7,12.5,1,331,98.0,2.02,0.0,0.115
15.076271,122.320771,248,1.39,5.9,41.1,Robusta S795,2445,Drip,73.0,192.1,9.9,23,740,6,26.5,33.4,30.0,328.8,87.7,563.8,0.5,598.81,0.52,5.35,3.6,0.167,4.7,37.8,26.3,30.1,1.34,16.6,11.7,0,346,98.0,1.98,12.71,0.15
14.856868,122.379753,224,1.19,11.5,39.8,Robusta S795,1855,Drip,59.3,195.1,8.7,18,613,0,19.9,28.7,23.9,51.9,60.4,516.4,0.8,416.13,1.17,5.02,1.77,0.1,8.3,90.7,16.3,21.2,1.16,19.0,10.7,0,370,98.0,2.14,9.35,0.228
16.486777,120.846999,444,2.12,19.0,29.3,Robusta Liberica,1962,Rainfed,46.3,168.7,7.3,13,477,7,22.2,29.8,26.7,23.7,48.8,484.6,4.4,500.21,1.79,5.37,4.09,0.229,5.4,63.9,23.6,23.4,0.93,18.8,10.4,0,379,98.0,2.04,6.27,0.116
16.481399,122.087757,559,2.55,15.2,31.4,Robusta S795,1861,Rainfed,72.5,199.1,10.0,23,753,7,21.9,29.9,26.2,131.0,74.5,575.2,0.5,485.35,0.87,4.5,1.69,0.1,2.6,50.8,15.3,24.2,1.18,16.2,11.1,0,373,98.0,1.49,13.81,0.04
16.134767,121.146934,207,2.6,9.7,27.0,Robusta Liberica,2137,Drip,69.6,187.0,9.3,21,690,1,26.7,34.1,29.8,419.3,74.1,416.3,0.6,594.85,1.09,5.44,1.5,0.1,4.7,89.3,15.7,31.5,1.22,16.5,10.8,0,349,98.0,1.99,12.48,0.14
15.972296,120.586451,792,2.24,14.8,33.4,Robusta Canephora,1806,Rainfed,77.1,161.1,8.7,21,657,8,18.2,26.9,23.1,31.3,57.3,623.0,4.4,392.13,1.21,5.04,5.19,0.257,7.6,51.8,27.5,23.3,1.16,14.7,11.2,0,364,98.0,2.14,11.63,0.289
14.976838,121.431931,379,1.55,23.2,36.6,Robusta Canephora,2121,Rainfed,18.4,146.4,5.5,6,269,5,20.1,27.3,23.2,217.0,69.5,512.7,3.4,395.54,0.87,5.34,1.5,0.1,5.2,32.5,15.6,17.5,1.06,16.6,12.3,0,372,98.0,1.91,0.0,0.19
14.78403,121.402478,579,1.98,8.5,34.0,Robusta Liberica,2426,Rainfed,79.0,203.3,10.7,26,800,3,26.7,34.5,31.5,257.0,73.7,348.0,0.5,643.7,1.21,4.96,1.75,0.1,4.2,18.9,17.7,18.4,0.94,15.9,10.4,0,341,98.0,1.4,15.99,0.225
15.272621,120.707549,687,1.2,12.9,26.8,Robusta S795,1677,Rainfed,50.3,212.3,9.1,17,609,7,21.0,29.4,25.9,80.7,72.6,563.4,1.3,476.75,0.92,5.4,3.62,0.174,5.9,99.3,22.4,31.1,1.03,16.7,12.2,0,324,98.0,2.01,7.26,0.099
16.063089,121.209984,777,2.03,17.0,45.9,Robusta S795,2289,Rainfed,83.0,189.1,10.2,26,798,6,24.0,31.2,27.3,51.8,62.8,437.2,2.5,519.51,1.35,5.5,4.86,0.241,2.0,46.9,30.0,22.4,1.07,17.0,10.1,0,327,98.0,2.01,16.68,0.088
15.679261,120.878982,551,2.12,9.5,23.4,Robusta S795,2020,Rainfed,35.4,139.5,5.6,9,336,2,22.2,30.6,26.4,113.2,69.6,300.0,4.7,490.9,1.04,5.34,3.37,0.158,5.6,78.8,23.3,24.9,1.3,13.0,11.4,0,327,98.0,1.79,2.02,0.042
16.043058,122.365292,787,2.06,6.6,24.5,Robusta Liberica,2266,Drip,64.6,167.0,8.3,18,601,7,22.5,29.8,26.0,157.1,68.2,561.8,5.0,479.45,1.07,4.94,2.16,0.121,4.7,98.7,21.0,29.6,1.18,14.7,10.6,0,321,98.0,1.88,10.52,0.05
15.769126,122.238535,535,2.99,12.7,25.9,Robusta Liberica,1813,Drip,56.0,218.2,10.0,20,697,0,22.9,30.2,26.7,68.6,61.3,592.1,6.7,501.95,1.36,5.42,2.05,0.106,5.7,61.1,16.0,26.1,1.25,14.4,10.3,1,359,98.0,1.62,10.32,0.071
15.188133,120.989568,421,2.69,17.6,24.1,Robusta Liberica,1573,Rainfed,55.6,171.4,8.0,16,550,8,25.3,33.0,29.1,278.9,76.6,498.8,0.8,573.24,0.94,5.23,2.41,0.106,4.5,77.4,17.5,18.9,1.23,14.6,11.7,0,379,98.0,1.7,8.16,0.105
15.989408,121.556063,798,2.52,9.1,41.7,Robusta S795,2216,Drip,25.2,175.5,7.1,9,383,3,26.4,35.3,31.1,705.2,72.8,448.6,2.3,632.14,1.23,5.41,3.84,0.193,14.6,78.7,25.6,22.3,0.9,14.6,9.0,0,374,98.0,2.34,0.0,0.205
15.421754,122.074806,731,1.34,6.0,22.4,Robusta Canephora,1911,Sprinkler,56.4,212.3,9.8,20,678,7,25.3,34.2,29.8,199.7,84.9,586.1,7.0,593.86,0.63,5.11,4.1,0.207,7.9,50.2,27.6,23.3,1.31,17.0,10.0,0,312,98.0,2.03,10.89,0.14
16.097731,122.025168,372,1.01,19.2,23.3,Robusta Canephora,1989,Rainfed,40.3,177.0,7.4,13,461,7,20.7,28.6,24.3,66.1,59.8,644.7,1.6,429.54,1.22,5.35,2.28,0.115,6.3,53.0,18.3,19.8,1.4,15.2,11.4,0,328,98.0,1.72,4.37,0.194
16.464239,122.34548,664,1.89,21.7,46.3,Robusta Liberica,1657,Rainfed,81.5,208.4,11.2,28,800,7,21.7,29.9,25.9,125.3,59.6,607.1,5.1,476.4,1.35,5.03,1.57,0.1,10.3,84.0,14.3,20.8,1.03,13.0,11.9,0,315,98.0,2.24,17.78,0.055
16.490989,120.523241,720,1.68,14.3,42.1,Robusta S795,1596,Rainfed,68.3,153.4,7.6,17,559,8,26.2,33.5,29.4,45.7,59.0,459.1,1.5,580.52,1.68,5.13,1.5,0.1,8.5,46.7,14.4,21.1,1.2,13.0,11.0,0,306,98.0,1.68,9.45,0.199
15.003232,120.616557,637,2.03,21.9,34.1,Robusta Canephora,2354,Rainfed,22.4,138.3,5.3,6,277,8,20.6,29.1,24.8,393.7,84.3,441.3,1.6,443.32,0.49,4.63,2.91,0.152,3.0,71.8,21.6,21.4,1.17,13.0,10.6,0,338,97.9,1.83,0.0,0.11
16.252675,121.511167,641,2.74,20.3,44.8,Robusta Canephora,2215,Rainfed,27.4,147.7,6.2,9,349,1,21.6,30.1,25.4,69.6,43.2,515.4,1.3,461.28,1.84,5.3,1.5,0.1,3.4,33.7,15.1,18.8,1.02,17.1,11.3,0,321,98.0,2.04,0.42,0.135
14.53304,122.281948,478,0.78,18.1,35.0,Robusta Liberica,2482,Drip,49.4,191.0,8.2,16,548,8,23.7,32.2,27.5,8.8,46.3,568.7,1.3,524.31,1.97,4.73,2.62,0.118,3.7,150.0,16.5,34.0,1.12,14.9,11.8,0,314,98.0,1.84,6.17,0.141
15.706769,122.034237,722,1.42,11.0,35.5,Robusta Canephora,1677,Drip,54.5,205.7,8.8,18,609,7,24.3,31.6,27.6,129.1,77.3,359.3,4.0,528.69,0.84,5.31,1.5,0.1,14.3,93.7,11.1,23.2,1.23,14.5,11.8,0,391,98.0,2.04,9.5,0.03
15.441356,122.105556,601,2.02,24.6,33.1,Robusta Canephora,2378,Rainfed,34.4,149.5,5.9,9,351,6,25.3,32.9,29.3,347.1,73.7,587.7,2.3,578.64,1.07,4.93,1.5,0.1,5.4,61.9,17.6,26.0,1.29,15.3,11.0,0,346,98.0,2.06,3.31,0.115
15.307158,121.790989,442,2.73,17.3,45.3,Robusta Canephora,1866,Sprinkler,36.9,144.8,6.0,10,369,7,22.7,30.6,27.0,175.5,82.2,308.0,7.2,509.07,0.63,4.76,1.5,0.1,11.7,62.6,16.7,29.5,1.03,18.2,11.4,0,363,98.0,1.86,3.79,0.0
15.004274,121.141078,540,2.29,23.4,39.0,Robusta S795,1694,Rainfed,76.8,186.0,9.6,23,729,7,22.9,31.7,27.5,5.2,57.4,535.8,1.1,526.03,1.57,5.13,2.23,0.12,2.0,19.9,15.6,26.3,1.13,14.3,11.4,1,345,98.0,1.81,14.28,0.145
14.507523,121.960087,663,1.92,7.5,27.4,Robusta Liberica,2017,Rainfed,41.4,175.7,7.1,12,447,7,23.9,31.3,28.0,146.1,70.7,478.6,2.8,540.35,1.11,5.47,2.01,0.1,9.8,23.4,15.4,23.6,1.17,17.6,10.1,2,333,98.0,1.91,4.27,0.05
14.755055,121.76987,403,1.93,13.5,46.7,Robusta S795,2165,Rainfed,25.2,146.4,5.9,8,321,8,22.6,30.4,26.1,153.6,78.3,495.0,1.8,483.19,0.74,5.41,2.57,0.129,2.0,86.5,14.9,31.4,0.9,14.8,11.5,0,371,98.0,1.7,0.0,0.045
15.429948,121.133515,430,2.11,22.7,25.5,Robusta S795,1823,Rainfed,65.2,183.9,9.2,20,664,6,24.4,32.9,29.1,20.5,55.7,563.1,5.0,574.0,1.79,4.96,1.5,0.1,10.4,74.5,11.4,18.6,1.02,17.5,10.4,0,323,98.0,1.9,11.31,0.21
15.99517,120.517903,624,1.41,21.3,36.4,Robusta S795,2248,Rainfed,70.4,186.2,9.5,22,701,8,22.7,32.0,27.2,6.9,66.7,580.9,1.4,515.75,1.2,5.32,1.5,0.1,3.5,17.2,16.6,24.3,1.23,14.8,10.9,0,347,98.0,2.07,12.57,0.128
15.453388,121.939397,435,0.85,16.6,49.8,Robusta S795,1820,Rainfed,27.9,137.2,5.4,7,305,3,22.2,29.5,25.5,252.5,68.0,434.6,1.5,465.12,1.05,5.69,2.69,0.138,5.9,84.2,21.3,27.9,1.07,15.8,10.7,0,344,98.0,1.43,1.14,0.075
14.766728,122.015384,374,2.98,15.5,26.5,Robusta Liberica,2421,Rainfed,35.1,163.6,7.0,11,420,2,22.7,30.5,26.1,61.8,62.9,491.4,3.5,483.32,1.26,5.57,1.5,0.1,4.9,68.7,13.5,22.7,1.03,15.6,9.9,0,331,98.0,1.61,3.78,0.108
14.854775,120.658869,690,1.13,15.3,23.6,Robusta S795,2089,Rainfed,12.3,125.1,4.3,4,189,1,27.2,34.4,30.2,748.3,78.4,441.9,3.9,607.07,0.93,4.84,1.5,0.1,4.8,46.8,13.6,21.2,1.31,14.3,10.5,0,432,98.0,2.16,0.0,0.16
15.318117,122.242355,561,2.28,6.6,31.5,Robusta Liberica,1775,Rainfed,70.6,188.1,10.0,23,742,6,21.5,29.7,26.0,55.3,70.3,491.9,5.2,478.59,1.0,4.96,3.99,0.212,5.2,24.7,24.5,29.3,1.26,16.5,11.9,0,405,98.0,1.89,13.83,0.12
16.19791,120.878169,358,2.48,13.5,28.5,Robusta Canephora,2389,Rainfed,43.2,183.6,7.5,13,485,1,22.0,30.7,26.8,94.4,58.0,460.5,1.5,504.45,1.48,5.1,1.5,0.1,2.0,73.6,12.8,28.1,1.19,18.0,10.2,0,327,98.0,2.14,5.02,0.041
16.102322,120.939967,322,1.54,17.5,46.3,Robusta Canephora,2399,Drip,17.2,115.8,4.2,4,206,8,25.8,33.3,29.0,356.4,57.9,506.9,5.1,571.12,1.69,4.85,2.09,0.1,2.1,44.1,19.0,30.7,1.18,14.5,9.7,0,373,98.0,1.87,0.0,0.1
15.308937,120.522511,235,2.59,15.2,24.5,Robusta Canephora,2392,Rainfed,76.4,145.4,7.8,18,593,6,24.5,32.2,27.9,191.5,76.3,541.7,0.6,536.82,0.89,5.52,1.63,0.1,5.4,92.6,13.6,32.2,1.05,17.1,11.7,1,353,98.0,2.03,11.04,0.045
16.029703,120.748781,339,2.33,9.0,31.4,Robusta Canephora,1542,Sprinkler,18.0,128.6,4.6,5,228,3,21.7,28.7,25.5,147.9,80.9,569.3,2.4,464.8,0.62,5.31,2.85,0.132,16.7,98.9,20.6,28.5,1.41,16.3,11.7,0,342,98.0,2.16,0.0,0.075
15.61671,121.771606,725,1.83,16.5,41.3,Robusta Liberica,2100,Rainfed,50.9,189.6,8.2,16,555,7,23.4,31.1,26.6,62.2,53.1,527.8,2.8,497.14,1.63,5.43,2.7,0.124,2.0,70.6,20.9,28.0,1.07,14.9,11.7,1,380,98.0,2.2,7.26,0.083
15.004909,120.819515,633,0.84,15.6,24.8,Robusta Canephora,1520,Rainfed,12.8,95.0,3.8,3,167,1,26.3,33.0,29.4,27.9,75.2,470.4,7.8,581.93,1.02,5.18,1.5,0.1,4.6,57.2,15.0,24.2,1.24,17.5,9.7,0,310,98.0,2.16,0.0,0.217
15.742874,121.88182,271,2.1,17.3,32.0,Robusta Liberica,1584,Drip,20.9,151.7,5.9,7,300,5,25.1,33.7,29.1,3.3,72.6,524.7,2.0,572.36,1.1,5.5,4.04,0.199,6.0,31.6,26.5,23.6,1.03,17.0,11.7,0,370,98.0,2.04,0.0,0.227
15.41224,121.478955,588,2.23,7.1,45.9,Robusta Liberica,2015,Rainfed,27.4,143.1,5.8,8,320,7,25.4,33.8,29.4,25.0,71.9,546.4,8.9,581.31,1.15,5.07,1.5,0.1,6.3,71.7,12.1,30.1,1.22,15.6,11.6,1,305,98.0,1.79,0.94,0.22
15.983355,121.101261,293,2.01,24.6,47.1,Robusta Canephora,1982,Rainfed,81.4,151.7,8.0,20,621,1,24.5,33.2,29.4,75.4,50.0,485.2,1.2,583.49,2.06,5.49,5.31,0.26,4.4,91.6,25.0,20.5,1.13,14.9,10.1,0,361,98.0,2.32,12.06,0.17
16.129388,121.080536,524,1.79,19.3,24.9,Robusta Canephora,1988,Drip,40.2,172.8,6.9,12,430,1,25.3,33.1,29.3,229.5,78.5,440.2,2.4,579.44,0.88,4.87,2.47,0.117,9.3,131.6,21.2,22.1,1.11,19.0,11.6,0,376,98.0,2.11,3.55,0.115
14.649002,122.496602,706,1.94,8.6,39.0,Robusta Canephora,2066,Drip,47.8,212.9,8.5,16,563,3,22.4,30.8,26.0,668.7,75.3,300.0,3.8,479.82,0.83,5.17,1.5,0.1,6.1,27.7,17.3,29.1,1.3,16.3,11.8,0,395,98.0,1.97,7.42,0.05
16.237244,120.987998,209,2.57,12.9,34.0,Robusta Liberica,2450,Rainfed,27.0,147.4,5.8,8,323,6,24.3,32.2,27.7,8.3,47.7,435.6,0.5,530.63,1.94,5.15,2.67,0.135,10.3,61.4,20.2,24.6,1.29,15.0,10.0,0,390,98.0,1.67,1.35,0.152
15.612409,121.994028,726,0.96,5.2,37.9,Robusta S795,1909,Rainfed,47.3,187.4,7.3,14,484,7,20.7,28.7,25.6,264.8,92.2,573.1,1.4,467.26,0.26,4.77,1.93,0.109,2.0,61.7,15.9,27.9,1.13,15.6,10.6,0,318,98.0,1.81,6.06,0.07
16.314557,120.71096,625,0.51,10.7,25.2,Robusta Canephora,2063,Rainfed,49.8,202.0,8.7,17,575,6,27.7,36.3,31.3,11.5,45.8,565.2,5.5,639.5,2.48,5.58,1.5,0.1,2.1,21.2,16.9,23.1,1.17,15.4,10.2,0,358,98.0,2.43,7.59,0.328
14.886114,120.723988,735,0.91,15.6,20.1,Robusta Canephora,1652,Drip,80.9,202.7,11.0,27,800,7,23.5,30.3,26.7,20.6,54.0,561.3,2.1,501.03,1.61,5.18,1.5,0.1,10.6,67.6,15.2,26.8,1.2,15.1,11.8,0,290,98.0,2.16,17.19,0.119
14.769505,121.528746,763,0.58,9.4,27.4,Robusta Canephora,2238,Sprinkler,32.3,187.0,7.2,11,423,1,27.0,35.7,31.2,282.6,77.6,558.4,4.1,636.92,1.02,4.5,2.81,0.139,4.0,43.0,19.2,18.2,0.94,17.7,10.2,1,288,98.0,1.66,2.25,0.21
14.87595,121.331071,425,1.6,10.1,25.5,Robusta Liberica,2335,Drip,14.8,109.8,4.0,4,186,6,26.3,34.2,29.7,83.5,54.6,452.5,1.3,590.22,1.89,4.98,1.5,0.1,10.0,28.2,16.1,27.9,1.17,15.2,11.3,1,314,98.0,2.13,0.0,0.176
14.795694,122.174106,344,2.74,13.2,49.4,Robusta Liberica,1802,Rainfed,44.7,190.6,8.0,14,517,5,22.4,31.5,27.2,6.4,72.0,520.5,2.7,516.6,1.01,5.19,1.5,0.1,2.0,25.7,13.3,22.8,1.23,15.5,10.7,0,371,98.0,1.78,5.88,0.129
14.655186,122.18427,654,2.74,23.4,45.6,Robusta Canephora,1817,Sprinkler,68.7,148.6,7.3,16,537,7,25.6,32.6,28.9,398.0,84.8,464.7,3.7,567.75,0.61,5.62,1.62,0.1,6.5,52.4,16.6,30.3,1.26,15.1,11.8,0,370,98.0,2.46,10.01,0.095
15.434939,120.605076,267,0.59,7.5,46.0,Robusta Liberica,1646,Drip,22.0,161.9,6.3,8,328,3,21.1,28.9,25.4,278.2,80.0,534.3,0.8,460.75,0.65,5.05,1.5,0.1,3.2,57.7,17.5,21.0,1.07,13.7,11.5,0,308,98.0,1.98,0.0,0.08
15.878464,121.438015,546,1.49,10.7,46.0,Robusta Liberica,2467,Drip,79.1,169.2,9.5,23,731,2,26.2,32.9,29.9,198.2,76.3,508.8,9.7,596.56,1.0,5.13,3.39,0.176,8.1,51.2,21.5,20.9,1.17,14.7,11.6,0,369,98.0,2.39,13.98,0.145
14.703986,121.018914,323,1.32,17.5,33.0,Robusta Liberica,1757,Rainfed,83.0,185.4,10.3,26,800,1,24.9,32.7,28.0,27.5,61.5,476.9,1.6,539.82,1.46,5.09,1.5,0.1,2.4,60.9,12.8,28.0,1.47,18.6,11.3,0,351,98.0,2.25,15.88,0.148
15.379999,121.115974,772,1.33,20.2,20.2,Robusta S795,2176,Drip,74.4,198.6,10.1,24,765,1,23.5,31.5,26.5,276.5,70.1,575.4,0.8,494.39,1.03,5.83,4.95,0.244,6.9,22.6,27.4,23.2,0.9,15.1,10.6,0,338,98.0,1.8,14.25,0.025
14.801622,121.591158,798,1.97,7.9,40.1,Robusta Canephora,1725,Rainfed,66.1,198.0,9.3,21,679,6,25.4,32.9,29.4,415.6,80.7,359.9,1.9,581.18,0.79,4.97,1.96,0.1,6.9,61.8,18.9,33.6,1.05,15.1,11.3,0,386,98.0,1.28,11.12,0.12
14.705091,120.637836,715,1.08,13.6,35.0,Robusta Canephora,1822,Rainfed,66.3,146.1,7.4,16,540,6,22.4,29.8,26.3,60.3,74.2,460.8,3.2,489.75,0.88,5.22,3.93,0.204,3.2,97.9,23.7,18.2,1.06,13.8,11.6,0,326,98.0,1.88,9.43,0.1
14.829634,122.447507,724,2.98,19.9,48.9,Robusta Liberica,2115,Drip,44.1,223.9,9.1,16,585,6,27.1,33.8,30.4,341.7,74.5,542.6,1.7,611.21,1.11,5.78,3.49,0.177,7.5,44.3,20.6,28.5,1.28,16.4,11.2,1,324,98.0,2.33,6.89,0.17
14.754307,121.979495,484,0.75,9.0,22.6,Robusta Canephora,1830,Rainfed,38.3,190.0,7.5,12,464,6,22.7,31.2,26.5,169.7,81.2,454.0,1.8,493.94,0.65,4.9,1.5,0.1,9.4,107.2,14.8,28.2,1.36,16.0,10.7,0,368,98.0,2.09,3.45,0.025
15.895319,122.445461,782,2.48,10.6,27.6,Robusta Canephora,2484,Rainfed,55.6,227.7,10.0,20,691,3,22.6,32.0,27.4,279.7,82.6,343.0,2.1,522.83,0.63,5.62,2.14,0.107,8.9,90.2,16.8,27.6,1.21,14.9,11.1,0,360,98.0,1.88,10.33,0.02
14.746161,120.932138,719,1.81,17.0,27.4,Robusta Liberica,2115,Rainfed,28.9,175.5,6.6,9,375,6,24.0,31.1,27.5,568.7,78.8,581.7,2.2,526.36,0.78,5.14,1.5,0.1,7.5,33.7,14.2,34.8,1.06,14.9,12.0,0,331,98.0,1.81,1.96,0.025
14.60342,122.094367,565,0.97,18.9,28.8,Robusta Liberica,2460,Rainfed,73.0,207.9,10.6,25,800,5,23.4,32.2,27.5,110.1,73.4,412.0,0.9,524.67,0.98,5.5,1.95,0.1,3.1,30.3,16.1,28.8,1.0,16.3,9.0,0,343,98.0,1.65,15.17,0.04
15.437823,120.798494,715,2.58,13.5,28.6,Robusta S795,1822,Drip,79.7,215.5,11.3,28,800,1,24.5,31.1,27.9,35.3,60.4,460.7,0.9,535.69,1.49,4.92,3.57,0.194,2.3,33.0,27.1,14.3,0.91,17.1,10.7,0,325,98.0,1.86,17.62,0.135
16.061148,121.736626,555,0.64,18.2,39.1,Robusta Liberica,1640,Sprinkler,25.4,178.1,6.8,9,369,7,22.0,29.9,25.1,167.6,67.2,531.4,6.3,453.9,1.05,5.74,2.24,0.122,6.4,75.1,15.8,32.6,1.18,18.1,12.2,0,340,98.0,2.29,1.06,0.095
16.009547,122.152085,344,2.9,13.9,37.1,Robusta Liberica,1910,Rainfed,34.0,162.7,6.2,10,371,1,24.8,31.2,28.1,99.2,56.0,503.4,4.3,543.73,1.68,5.38,1.65,0.1,4.2,85.2,16.5,26.7,1.19,15.6,10.7,1,353,98.0,2.57,2.52,0.081
15.525056,121.060912,400,2.13,14.3,34.4,Robusta Canephora,1763,Drip,77.2,224.2,11.4,27,800,3,25.6,33.0,28.7,182.6,82.9,427.1,1.5,561.89,0.67,5.64,3.68,0.181,5.0,35.2,22.6,16.9,1.43,13.7,10.7,0,389,98.0,1.99,16.64,0.085
16.051104,121.968008,673,0.67,6.5,33.7,Robusta Canephora,2458,Rainfed,43.6,173.5,6.9,12,443,5,25.1,31.9,28.2,180.2,66.3,449.1,5.3,546.54,1.29,4.84,1.7,0.1,8.5,58.5,14.3,24.9,0.97,16.7,11.5,0,397,98.0,2.19,5.15,0.06
16.387331,120.985847,658,2.85,5.0,40.5,Robusta Canephora,2390,Rainfed,28.0,133.6,5.3,7,300,7,22.4,32.1,27.2,383.9,83.4,468.2,3.2,517.31,0.6,5.35,2.85,0.136,3.5,74.5,22.5,15.9,1.06,16.8,11.0,0,409,98.0,2.04,1.42,0.01
14.979143,121.079314,678,2.91,17.2,40.9,Robusta Liberica,1934,Rainfed,28.1,169.4,6.6,9,371,2,21.9,29.3,25.6,246.0,95.0,479.4,4.8,468.16,0.16,5.59,1.75,0.1,6.9,82.3,15.0,24.0,1.1,16.6,11.0,0,411,98.0,2.0,1.62,0.07
15.067455,122.292061,202,1.12,22.5,47.8,Robusta Canephora,1912,Sprinkler,66.9,181.6,9.0,20,659,8,22.7,30.4,27.4,63.9,64.7,510.3,3.0,522.88,1.29,5.28,2.05,0.103,7.9,56.8,18.2,26.6,1.05,14.6,11.9,0,340,98.0,1.95,11.77,0.081
15.739919,122.352512,783,0.66,20.0,22.4,Robusta S795,1645,Rainfed,64.4,201.7,9.9,22,714,5,22.7,30.3,26.0,712.4,77.0,445.7,1.4,480.68,0.77,4.64,1.84,0.1,6.7,59.4,17.7,21.0,1.47,13.0,10.9,0,351,98.0,2.03,12.67,0.05
15.240611,121.039468,259,0.87,5.8,42.0,Robusta Canephora,1725,Rainfed,49.9,158.7,6.9,13,457,1,27.9,35.3,31.1,514.4,92.8,370.7,1.8,631.58,0.32,5.13,3.68,0.194,14.9,38.9,23.7,15.2,1.09,13.0,10.9,0,327,98.0,1.89,5.81,0.205
15.439671,122.317809,675,1.29,23.6,23.4,Robusta Liberica,2454,Drip,66.5,242.7,11.6,26,800,7,21.6,30.3,25.8,43.1,68.4,392.3,3.2,473.85,1.05,5.12,4.17,0.215,4.6,54.1,22.4,24.2,1.21,16.6,11.1,1,316,98.0,1.83,13.74,0.142
14.803507,122.462092,691,1.44,11.4,42.8,Robusta S795,2033,Drip,60.7,216.7,10.1,21,715,8,21.5,29.1,25.3,252.7,82.7,433.6,0.8,458.02,0.56,5.28,1.7,0.1,2.0,73.6,14.8,28.5,1.28,15.3,10.1,0,390,98.0,2.28,11.06,0.085
15.559984,122.000855,656,2.49,20.2,36.1,Robusta Liberica,2115,Rainfed,41.3,192.1,8.1,14,513,1,24.1,30.8,27.5,29.8,53.6,508.2,1.0,525.78,1.71,5.4,1.5,0.1,6.2,71.1,18.2,30.8,1.27,16.4,11.2,0,326,98.0,1.63,5.95,0.12
15.070828,121.705416,270,2.49,20.4,48.8,Robusta S795,1945,Rainfed,41.2,198.6,7.7,13,488,6,24.0,32.5,27.9,29.5,58.3,634.1,11.9,536.62,1.57,4.91,3.29,0.163,7.6,85.9,24.4,21.9,0.97,15.9,12.2,0,351,98.0,1.94,4.73,0.14
